Project.ID,Deployment.Location.ID,Latitude,Longitude,Country,HMI,Climate.bio01,Climate.bio07,Land.Cover,Tree.Cover,Elevation.m,GPW,Protected,BIOME_NAME,ECO_NAME,RoadDensity_m_km2,dist_road
UniHasselt_01,0101000020E6100000A54E401361C316404CFDBCA948814940,51.01003,5.6908,Belgium,0.7999661,9.8,22.4,Urban,38,38,348.2406616,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,481.07
UniHasselt_01,0101000020E61000004B1FBAA0BEA5164068AED3484B814940,51.01011,5.66186,Belgium,0.5890019,9.5,22.3,Closed_forest_evergreen,75,92,348.2407227,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2688,6.59
UniHasselt_01,0101000020E610000097C5C4E6E3BA16408C84B69C4B814940,51.01012,5.68251,Belgium,0.7078846,9.8,22.4,Closed_forest_evergreen,54,45,348.2406616,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,472.01
UniHasselt_01,0101000020E6100000A6ED5F5969B21640CC0BB08F4E814940,51.01021,5.67423,Belgium,0.6126481,9.8,22.4,Closed_forest_mixed,88,54,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,288.27
UniHasselt_01,0101000020E61000001EC4CE143ACF1640EFFE78AF5A814940,51.01058,5.70237,Belgium,0.853521,9.8,22.4,Urban,23,40,348.2406311,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,146.69
UniHasselt_01,0101000020E610000025581CCEFCCA1640A12DE7525C814940,51.01063,5.69823,Belgium,0.7999661,9.8,22.4,Urban,38,38,348.2406616,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,153.71
UniHasselt_01,0101000020E61000002DEC6987BFC61640535C55F65D814940,51.01068,5.69409,Belgium,0.7999661,9.8,22.4,Urban,38,38,348.2406616,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,250.93
UniHasselt_01,0101000020E61000002F8B89CDC7B51640D36A48DC63814940,51.01086,5.67752,Belgium,0.6126481,9.8,22.4,Closed_forest_mixed,88,54,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,308.78
UniHasselt_01,0101000020E61000001A6EC0E787B116408599B67F65814940,51.01091,5.67337,Belgium,0.6126481,9.8,22.4,Closed_forest_mixed,88,54,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,189.81
UniHasselt_01,0101000020E610000021020EA14AAD164013F241CF66814940,51.01095,5.66923,Belgium,0.6031882,9.6,22.3,Closed_forest_evergreen,80,73,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,47.16
UniHasselt_01,0101000020E6100000C45F9335EAC116405ABBED4273814940,51.01133,5.68937,Belgium,0.7078846,9.8,22.4,Closed_forest_evergreen,54,45,348.2406616,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,450.5
UniHasselt_01,0101000020E6100000CEFC6A0E10CC16403602F1BA7E814940,51.01168,5.69928,Belgium,0.7999661,9.8,22.4,Urban,38,38,348.2406616,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,38.27
UniHasselt_01,0101000020E6100000FB3A70CE88B21640041C42959A814940,51.01253,5.67435,Belgium,0.6126481,9.8,22.4,Closed_forest_mixed,88,54,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,60.39
UniHasselt_01,0101000020E610000073BA2C2636BF16403D7E6FD39F814940,51.01269,5.68673,Belgium,0.7078846,9.8,22.4,Closed_forest_evergreen,54,45,348.2406616,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,258.75
UniHasselt_01,0101000020E610000082E2C798BBB616407D0569C6A2814940,51.01278,5.67845,Belgium,0.6126481,9.8,22.4,Closed_forest_mixed,88,54,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,114.71
UniHasselt_01,0101000020E610000003ECA35357BE1640D235936FB6814940,51.01338,5.68588,Belgium,0.6901684,9.7,22.4,Closed_forest_evergreen,54,45,348.2406921,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,169.39
UniHasselt_01,0101000020E6100000EECEDA6D17BA164084640113B8814940,51.01343,5.68173,Belgium,0.5946656,9.6,22.2,Closed_forest_evergreen,54,54,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,96.71
UniHasselt_01,0101000020E6100000F6622827DAB5164012BD8C62B9814940,51.01347,5.67759,Belgium,0.5946656,9.6,22.2,Closed_forest_mixed,88,54,348.2406616,yes,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,24.75
UniHasselt_01,0101000020E61000003A92CB7F48BF16407DD0B359F5814940,51.0153,5.6868,Belgium,0.6901684,9.7,22.4,Closed_forest_evergreen,39,45,348.2406921,no,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,2591,13.31
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_171_M049,45.2593,14.2293,Croatia,0.3365148,10.2,24.8,Closed_forest_deciduous,57,695,35.2956467,yes,"Mediterranean Forests, Woodlands & Scrub",Illyrian deciduous forests,341,2162.01
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_171_M055,45.2593,14.2293,Croatia,0.3365148,10.2,24.8,Closed_forest_deciduous,57,695,35.2956467,yes,"Mediterranean Forests, Woodlands & Scrub",Illyrian deciduous forests,341,2162.01
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_070_C219,45.4738,15.1243,Slovenia,0.1743318,9,27.7,Closed_forest_deciduous,86,577,3.740962,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1444.71
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_054_C116,45.47392,15.12422,Slovenia,0.1743318,9,27.7,Closed_forest_deciduous,86,577,3.740962,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1448.96
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_056_C118,45.47457,15.12666,Slovenia,0.1743318,9,27.7,Closed_forest_deciduous,86,606,3.740962,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1640.36
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_127_C150,45.4751,15.1229,Slovenia,0.1688728,9.1,27.8,Closed_forest_deciduous,86,558,2.6567118,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1470
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_023_C121,45.4867,15.1441,Slovenia,0.156627,9,27.8,Closed_forest_deciduous,87,612,5.4908767,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1882.17
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_022_S045,45.48674,15.14916,Slovenia,0.156627,9,27.8,Closed_forest_deciduous,87,612,5.4908767,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,2144
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_022_C024,45.4869,15.1491,Slovenia,0.156627,9,27.8,Closed_forest_deciduous,87,612,5.4908767,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,2128.32
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_069_C135,45.487,15.1201,Slovenia,0.1487771,9.3,27.9,Closed_forest_deciduous,92,533,1.056111,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1424.93
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_089_C160,45.48718,14.85317,Slovenia,0.347653,8.8,26.9,Closed_forest_deciduous,75,720,1.3851142,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,832,1920.37
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_102_C178,45.48732,14.85234,Slovenia,0.347653,8.8,26.9,Closed_forest_deciduous,75,720,1.3851142,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,832,1959.83
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_052_C115,45.48892,15.11529,Slovenia,0.1404335,9.4,28,Closed_forest_deciduous,92,533,1.0561111,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1177.06
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_030_C086,45.48977,14.81659,Slovenia,0.2255039,9.8,27.1,Closed_forest_deciduous,92,394,14.0660639,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,503,872.01
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_158_M022,45.48977,14.81659,Slovenia,0.2255039,9.8,27.1,Closed_forest_deciduous,92,394,14.0660639,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,503,872.01
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_003_M042,45.48991,14.48991,Croatia,0.1986905,5.7,25.1,Closed_forest_deciduous,68,1273,53.7192879,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,8648.66
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_083_C153,45.49044,14.8144,Slovenia,0.2255039,9.8,27.1,Closed_forest_deciduous,92,394,14.0660639,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,503,762.66
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_004_C133,45.49048,14.81455,Slovenia,0.2255039,9.8,27.1,Closed_forest_deciduous,92,394,14.0660639,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,503,774.74
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_004_C075,45.4906,14.8146,Slovenia,0.2255039,9.8,27.1,Closed_forest_deciduous,92,394,14.0660639,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,503,785.74
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_004_C218,45.4906,14.8146,Slovenia,0.2255039,9.8,27.1,Closed_forest_deciduous,92,394,14.0660639,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,503,785.74
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_029_C085,45.49092,15.11938,Slovenia,0.1404335,9.4,28,Closed_forest_deciduous,92,533,1.0561111,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,1001.45
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_068_C079,45.4913,15.1216,Slovenia,0.1404335,9.4,28,Closed_forest_deciduous,92,533,1.0561111,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,363,932.22
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_106_C190,45.50143,15.00581,Slovenia,0.2139618,9.5,27.6,Closed_forest_deciduous,93,506,2.4029591,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,397.65
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_037_C126,45.5019,14.3984,Slovenia,0.1547457,8,25.6,Closed_forest_deciduous,67,888,16.4921837,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,3757.89
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_145_C045,45.50199,14.9976,Slovenia,0.2139618,9.5,27.6,Closed_forest_deciduous,93,506,2.4029591,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,578.14
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_145_C197,45.50199,14.9976,Slovenia,0.2139618,9.5,27.6,Closed_forest_deciduous,93,506,2.4029591,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,578.14
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_143_C111,45.50223,14.99841,Slovenia,0.2139618,9.5,27.6,Closed_forest_deciduous,93,506,2.4029591,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,582.55
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_080_C150,45.50276,14.3975,Slovenia,0.1547457,8,25.6,Closed_forest_deciduous,67,888,16.4921837,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,3694.95
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_036_C152,45.50445,14.39509,Slovenia,0.149548,9.8,25.8,Closed_forest_deciduous,67,690,16.3178577,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,3530.21
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_061_C180,45.5079,15.0259,Slovenia,0.2814013,8.4,27.4,Closed_forest_deciduous,90,674,7.449472,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1579.63
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_061_C194,45.5079,15.0259,Slovenia,0.2814013,8.4,27.4,Closed_forest_deciduous,90,674,7.449472,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1579.63
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_149_C217,45.51392,14.80683,Slovenia,0.1609805,8.4,26.9,Closed_forest_deciduous,64,847,0.9630133,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1361.32
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_107_C019,45.51422,14.80668,Slovenia,0.1609805,8.4,26.9,Closed_forest_deciduous,84,847,0.9630133,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1372.79
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_107_C030,45.51422,14.80668,Slovenia,0.1609805,8.4,26.9,Closed_forest_deciduous,84,847,0.9630133,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1372.79
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_101_C177,45.51427,15.12606,Slovenia,0.1893119,9.5,28,Closed_forest_deciduous,83,444,9.5545855,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,34.74
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_088_C159,45.51457,15.12265,Slovenia,0.1814483,8.9,27.8,Closed_forest_deciduous,94,706,1.6236587,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,284.41
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_145_C156,45.51895,14.9587,Slovenia,0.1514216,10.4,27.8,Closed_forest_deciduous,77,304,2.1479876,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,371.54
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_055_C178,45.5197,14.7958,Slovenia,0.1787232,8.1,26.9,Closed_forest_deciduous,83,809,1.8000206,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1466.56
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_032_C088,45.51973,14.79588,Slovenia,0.1787232,8.1,26.9,Closed_forest_deciduous,83,809,1.8000206,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1470.98
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_179_M023,45.52157,14.79554,Slovenia,0.1787232,8.1,26.9,Closed_forest_deciduous,90,809,1.8000206,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1669.54
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_124_C216,45.52207,14.39909,Slovenia,0.1299657,6.7,25.3,Closed_forest_deciduous,77,1134,7.1522846,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,3682.5
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_105_C011,45.52308,14.95352,Slovenia,0.1514216,10.4,27.8,Closed_forest_deciduous,83,521,2.1479876,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,436.56
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_105_C081,45.52308,14.95352,Slovenia,0.1514216,10.4,27.8,Closed_forest_deciduous,83,521,2.1479876,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,436.56
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_125_S046,45.52316,15.10561,Slovenia,0.1878122,8.4,27.7,Closed_forest_deciduous,95,729,5.1712813,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,1765.29
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_054_C145,45.5232,14.7953,Slovenia,0.1787232,8.1,26.9,Closed_forest_deciduous,90,809,1.8000206,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1847.61
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_120_C057,45.5232,14.7953,Slovenia,0.1787232,8.1,26.9,Closed_forest_deciduous,90,809,1.8000206,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1847.61
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_120_C151,45.5232,14.7953,Slovenia,0.1787232,8.1,26.9,Closed_forest_deciduous,90,809,1.8000206,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,1847.61
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_099_C102,45.5234,14.4495,Croatia,0.154086,7.1,25.6,Closed_forest_deciduous,85,1060,8.560894,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6640.48
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_099_C216,45.5234,14.4495,Croatia,0.154086,7.1,25.6,Closed_forest_deciduous,85,1060,8.560894,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6640.48
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_060_C175,45.52354,14.4496,Croatia,0.154086,7.1,25.6,Closed_forest_deciduous,85,1060,8.560894,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6630.55
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_060_S056,45.52354,14.4496,Croatia,0.154086,7.1,25.6,Closed_forest_deciduous,85,1060,8.560894,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6630.55
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_055_C117,45.52407,15.09948,Slovenia,0.2266856,8.1,27.5,Closed_forest_deciduous,95,740,2.1351883,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,2247.62
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_060_C073,45.5241,15.0994,Slovenia,0.2266856,8.1,27.5,Closed_forest_deciduous,95,740,2.1351883,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,2254.59
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_060_C107,45.5241,15.0994,Slovenia,0.2266856,8.1,27.5,Closed_forest_deciduous,95,740,2.1351883,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,2254.59
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_180_M004,45.52488,14.79375,Slovenia,0.1515188,8.9,27,Closed_forest_deciduous,90,809,2.2955766,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2022.58
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_157_M051,45.5259,14.7926,Slovenia,0.1515188,8.9,27,Closed_forest_deciduous,90,809,2.2955766,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2108.57
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_159_C137,45.52605,14.78994,Slovenia,0.2240557,7.9,26.7,Closed_forest_deciduous,84,568,3.9431765,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2077.95
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_159_C138,45.52605,14.78994,Slovenia,0.2240557,7.9,26.7,Closed_forest_deciduous,84,568,3.9431765,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2077.95
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_053_C137,45.52605,14.78994,Slovenia,0.2240557,7.9,26.7,Closed_forest_deciduous,84,568,3.9431765,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2077.95
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_149_C061,45.52701,14.79104,Slovenia,0.1515188,8.9,27,Closed_forest_deciduous,91,809,2.2955766,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2201.22
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_149_C062,45.52701,14.79104,Slovenia,0.1515188,8.9,27,Closed_forest_deciduous,91,809,2.2955766,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2201.22
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_037_C209,45.52787,14.3645,Slovenia,0.2925826,9,25.8,Closed_forest_deciduous,75,597,29.5410404,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,1263.83
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_036_C054,45.5279,14.3646,Slovenia,0.2925826,9,25.8,Closed_forest_deciduous,75,597,29.5410404,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,1272.01
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_036_S047,45.5279,14.3646,Slovenia,0.2925826,9,25.8,Closed_forest_deciduous,75,597,29.5410404,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,1272.01
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_074_C129,45.52852,15.01984,Slovenia,0.2017887,8,27.2,Closed_forest_deciduous,92,715,3.4313521,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1696.32
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_074_C153,45.52852,15.01984,Slovenia,0.2017887,8,27.2,Closed_forest_deciduous,92,715,3.4313521,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1696.32
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_130_C162,45.5287,15.0197,Slovenia,0.2017887,8,27.2,Closed_forest_deciduous,92,715,3.4313521,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1680.14
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_183_Gozdno oko 04,45.52961,15.09221,Slovenia,0.2106619,8.7,27.8,Closed_forest_deciduous,92,696,1.5512089,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,2546.65
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_073_C086,45.52998,15.01942,Slovenia,0.2017887,8,27.2,Closed_forest_deciduous,92,715,3.4313521,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1550.79
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_154_C078,45.53089,14.94073,Slovenia,0.1603031,10.6,27.8,Closed_forest_deciduous,78,368,3.5600593,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,615.01
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_154_C215,45.53089,14.94073,Slovenia,0.1603031,10.6,27.8,Closed_forest_deciduous,78,368,3.5600593,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,314,615.01
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_112_C192,45.53092,15.0963,Slovenia,0.2004331,8.1,27.5,Closed_forest_deciduous,96,783,11.0314198,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,418,2635.62
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_129_C159,45.531,15.0191,Slovenia,0.2017887,8,27.2,Closed_forest_deciduous,92,715,3.4313521,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1452.55
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_135_C008,45.5313,14.46924,Croatia,0.1679082,6.3,25.5,Closed_forest_deciduous,87,1153,13.1495161,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6841.12
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_135_C032,45.5313,14.46924,Croatia,0.1679082,6.3,25.5,Closed_forest_deciduous,87,1153,13.1495161,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6841.12
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_118_C201,45.53134,14.79997,Slovenia,0.1287307,9.3,27.2,Closed_forest_deciduous,65,625,2.2434433,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,376,2169.26
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_153_C076,45.53262,15.01811,Slovenia,0.2017887,8,27.2,Closed_forest_deciduous,92,715,3.4313521,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1319.65
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_153_C079,45.53262,15.01811,Slovenia,0.2017887,8,27.2,Closed_forest_deciduous,92,715,3.4313521,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1319.65
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_088_C021,45.5332,14.4666,Croatia,0.1175894,6.8,25.6,Closed_forest_deciduous,76,1146,1.0793865,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6545.92
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_088_C066,45.5332,14.4666,Croatia,0.1175894,6.8,25.6,Closed_forest_deciduous,76,1146,1.0793865,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6545.92
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_088_C212,45.5332,14.4666,Croatia,0.1175894,6.8,25.6,Closed_forest_deciduous,76,1146,1.0793865,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6545.92
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_061_C189,45.5332,14.46772,Croatia,0.1487948,6.3,25.5,Closed_forest_mixed,82,1153,13.1495161,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,0,6606.51
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_108_C048,45.53333,14.83541,Slovenia,0.1464555,9.3,27.2,Closed_forest_deciduous,97,635,1.4750544,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,320,1691.13
UniLjubljana_01,UniLjubljana_01_LYNX2020_21_station_108_C069,45.53333,14.83541,Slovenia,0.1464555,9.3,27.2,Closed_forest_deciduous,97,635,1.4750544,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,320,1691.13
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_139_C213,45.5339,15.018,Slovenia,0.1791364,8.3,27.5,Closed_forest_deciduous,90,715,2.5098937,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1199.06
UniLjubljana_01,UniLjubljana_01_LYNX2019_20_station_139_M024,45.5339,15.018,Slovenia,0.1791364,8.3,27.5,Closed_forest_deciduous,90,715,2.5098937,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1199.06
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_016_C038,45.53407,15.01794,Slovenia,0.1791364,8.3,27.5,Closed_forest_deciduous,90,715,2.5098937,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1185.27
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_078_C147,45.54107,14.335,Slovenia,0.3415838,9.6,25.9,Closed_forest_mixed,63,826,16.8710117,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,233,2038.64
UniLjubljana_01,UniLjubljana_01_LYNX2018_19_station_037_C093,45.54162,15.0823,Slovenia,0.1697267,8.9,27.7,Closed_forest_deciduous,94,741,1.4150664,yes,Temperate Broadleaf & Mixed Forests,Pannonian mixed forests,297,1761.6
